STATE/REGION,IMPORT_VAL,IMP_NAICS,IMP_NAICS_DESC,YEAR,IMP_LEVEL,GDP_CODE
IA,83978876,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
ID,12872919,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
IL,1748527260,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
IN,614784655,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
KS,78312002,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
KY,424641849,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
LA,344409918,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
MA,308066383,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
MD,145216217,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
ME,58616381,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
MI,864709010,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
MN,309571730,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
MO,131526266,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
MS,95707079,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
MT,3095916,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
NC,1432227678,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
ND,8191740,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
NE,57051731,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
NH,60824745,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
NJ,1250461745,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
NM,6458361,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
NV,117018376,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
NY,784625133,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
OH,1454675320,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
OK,57946772,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
OR,47806965,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
PA,938208595,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
PR,129302134,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
RI,34757731,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
SC,1322795689,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
SD,20557769,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
TN,362570038,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
TX,3016047599,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
UT,56713765,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
VA,527477221,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
VI,133731,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
VT,8361623,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
WA,268342123,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
WI,332494874,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
WV,126477957,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
WY,3843688,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2024,4,325
AK,13705752,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
AL,70406658,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
AR,133530837,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
AZ,51524757,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
CA,461222403,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
CO,11208811,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
CT,9446022,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
DC,51000,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
DE,36922289,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
FL,394566310,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
GA,477835603,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
HI,1131986,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
IA,655530089,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
ID,250810992,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
IL,483431260,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
IN,659970097,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
KS,18963707,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
KY,12194799,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
LA,2781362044,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
MA,15852736,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
MD,81279269,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
ME,29858887,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
MI,139848924,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
MN,730577414,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
MO,358287585,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
MS,21833183,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
MT,134521116,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
NC,399360539,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
ND,287082035,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
NE,191662224,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
NH,6055084,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
NJ,75328217,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
NM,293994,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
NV,32818111,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
NY,130938735,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
OH,117180787,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
OK,6687565,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
OR,757207995,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
PA,224225676,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
PR,13745029,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
RI,1690616,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
SC,76829130,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
SD,67150653,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
TN,103587000,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
TX,956087022,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
UT,15794138,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
VA,109757397,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
VI,46980,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
VT,11973070,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
WA,191769452,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
WI,190895420,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
WV,12408350,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
WY,41402162,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2024,4,325
AK,188412,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
AL,139133936,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
AR,3897786,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
AZ,68223655,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
CA,3729276193,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
CO,68452667,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
CT,440132091,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
DC,57581653,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
DE,1076351081,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
FL,3437533471,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
GA,7535958145,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
HI,1956262,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
IA,130990693,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
ID,15775682,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
IL,16604492172,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
IN,43704519186,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
KS,396391447,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
KY,34015293759,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
LA,24371609,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
MA,1858257244,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
MD,1067247160,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
ME,14844554,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
MI,1311224901,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
MN,373696723,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
MO,999262941,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
MS,653001414,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
MT,2070055,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
NC,21305087308,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
ND,10834794,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
NE,295755709,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
NH,52647886,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
NJ,11942906163,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
NM,4974361,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
NV,245881056,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
NY,3226100162,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
OH,6970914020,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
OK,9076996,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
OR,235342984,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
PA,35674162511,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
PR,12994994416,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
RI,1243219,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
SC,741781534,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
SD,1338442,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
TN,31205836400,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
TX,1430661296,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
UT,137830616,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
VA,307303099,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
VI,3280,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
VT,3350650,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
WA,349863801,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
WI,4791209647,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
WV,4751570,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
WY,13477577,3254,PHARMACEUTICALS AND MEDICINES,2024,4,325
AK,934573,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
AL,30748718,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
AR,5679307,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
AZ,32746783,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
CA,212381105,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
CO,14300937,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
CT,20554425,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
DC,96205,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
DE,11300454,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
FL,87087438,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
GA,128444061,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
HI,335085,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
IA,6698094,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
ID,3030719,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
IL,171548643,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
IN,50261691,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
KS,4490530,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
KY,117471670,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
LA,17526298,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
MA,42770377,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
MD,18253319,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
ME,4806350,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
MI,256488919,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
MN,32257866,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
MO,43394575,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
MS,6104173,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
MT,558664,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
NC,129509110,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
ND,506152,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
NE,4994989,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
NH,6466869,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
NJ,281712556,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
NM,2470704,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
NV,25151997,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
NY,93508505,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
OH,190500521,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
OK,8794997,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
OR,8667656,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
PA,188331149,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
PR,11065813,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
RI,8365157,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
SC,113625259,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
SD,2097862,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
TN,122252077,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
TX,314658146,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
UT,19789715,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
VA,27009896,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
VT,5001090,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
WA,20095858,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
WI,46793513,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
WV,4667892,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
WY,111799,3255,"PAINTS, COATINGS, AND ADHESIVES",2024,4,325
AK,129181,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
AL,32401620,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
AR,80976076,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
AZ,68631246,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
CA,3307264429,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
CO,26896026,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
CT,181054405,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
DC,2484616,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
DE,154292425,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
FL,1784947696,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
GA,498484937,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
HI,7833462,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
IA,27990265,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
ID,10949008,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
IL,832497286,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
IN,442330425,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
KS,30606594,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
KY,193661942,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
LA,10001967,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
MA,77902310,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
MD,98922189,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
ME,4841663,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
MI,201127965,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
MN,74869911,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
MO,101166076,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
MS,33052096,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
MT,1557609,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
NC,842402766,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
ND,414719,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
NE,9752690,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
NH,12100866,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
NJ,4215464898,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
NM,2398159,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
NV,89719692,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
NY,3239575992,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
OH,691733064,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
OK,32612072,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
OR,21531548,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
PA,784711317,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
PR,88258886,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
RI,17367072,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
SC,177316807,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
SD,4345972,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
TN,295142760,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
TX,2352600998,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
UT,54058583,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
VA,142358349,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
VI,256885,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
VT,9186175,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
WA,205906467,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
WI,94281758,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
WV,5190785,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
WY,7415683,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2024,4,325
AK,7468526,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
AL,132517638,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
AR,73988918,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
AZ,422456635,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
CA,4175748040,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
CO,61028856,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
CT,69319669,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
DC,1623891,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
DE,36106552,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
FL,302510303,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
GA,1059314640,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
HI,673684,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
IA,131584029,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
ID,36614230,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
IL,1714393230,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
IN,734134807,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
KS,76903482,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
KY,281905099,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
LA,63592073,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
MA,167589182,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
MD,75148568,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
ME,10088631,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
MI,1727154780,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
MN,84391721,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
MO,194838540,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
MS,218974025,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2024,4,325
